Name,Area,Lon,Lat,PET_FAO_R2,PET_FAO_p_value,PET_FAO_par_P,PET_FAO_par_Ep,PET_FAO_par_CO2,PET_FAO_CO2_contribution,PET_FAO_P_contribution,PET_FAO_Ep_contribution,PET_FAO_Q_change,PET_FAO_obs,PET_FAO_YANG_R2,PET_FAO_YANG_p_value,PET_FAO_YANG_par_P,PET_FAO_YANG_par_Ep,PET_FAO_YANG_par_CO2,PET_FAO_YANG_CO2_contribution,PET_FAO_YANG_P_contribution,PET_FAO_YANG_Ep_contribution,PET_FAO_YANG_Q_change,PET_FAO_YANG_obs,PET_PT_R2,PET_PT_p_value,PET_PT_par_P,PET_PT_par_Ep,PET_PT_par_CO2,PET_PT_CO2_contribution,PET_PT_P_contribution,PET_PT_Ep_contribution,PET_PT_Q_change,PET_PT_obs,PET_HargreavesSamani_R2,PET_HargreavesSamani_p_value,PET_HargreavesSamani_par_P,PET_HargreavesSamani_par_Ep,PET_HargreavesSamani_par_CO2,PET_HargreavesSamani_CO2_contribution,PET_HargreavesSamani_P_contribution,PET_HargreavesSamani_Ep_contribution,PET_HargreavesSamani_Q_change,PET_HargreavesSamani_obs
USGS_01635500,224.152,-78.266669,38.958166,0.617899513,7.63E-07,0.700857912,-0.108892317,0.153612257,0.035864207,0.16363091,-0.02542334,0.233472302,308.4731738,0.617754983,7.67E-07,0.701464641,-0.107867129,0.153380289,0.035810049,0.163772564,-0.025183987,0.233472302,308.4731738,0.609862128,1.06E-06,0.761582044,-0.000543299,0.140510254,0.032805252,0.177808313,-0.000126845,0.233472302,308.4731738,0.611797258,9.79E-07,0.736986924,-0.051848677,0.153270111,0.035784326,0.172066033,-0.01210523,0.233472302,308.4731738
USGS_01661050,47.8543,-76.725,38.333306,0.664112011,2.90E-07,0.780876459,-0.061258811,0.121279083,0.177774707,1.14463336,-0.089795099,1.465831562,341.9004538,0.663988658,2.91E-07,0.783373491,-0.058129218,0.120899899,0.177218887,1.148293588,-0.085207642,1.465831562,341.9004538,0.665819879,2.69E-07,0.776395057,-0.076236748,0.117324518,0.171977982,1.13806438,-0.111750232,1.465831562,341.9004538,0.663755585,2.94E-07,0.813787414,-0.034571726,0.117896724,0.172816739,1.192875277,-0.050676328,1.465831562,341.9004538
USGS_02014000,396.783,-80.04228,37.729014,0.741592324,8.19E-10,0.792304674,-0.098519198,0.056620685,0.008324009,0.116479539,-0.014483659,-0.14701357,394.0744725,0.741310897,8.34E-10,0.794064733,-0.095982007,0.056111911,0.008249212,0.116738291,-0.014110658,-0.14701357,394.0744725,0.742943157,7.52E-10,0.797656112,-0.102311968,0.057417829,0.0084412,0.117266273,-0.015041248,-0.14701357,394.0744725,0.735595925,1.19E-09,0.849186538,-0.008617383,0.045292378,0.006658594,0.124841945,-0.001266872,-0.14701357,394.0744725
USGS_02015700,285.406,-79.570323,38.195403,0.873960472,1.76E-14,0.899416953,-0.059401111,0.069026155,0.009446167,-0.123084394,-0.008128988,-0.136849092,491.8101375,0.873852495,1.78E-14,0.900146029,-0.058065114,0.068795182,0.009414558,-0.123184167,-0.007946158,-0.136849092,491.8101375,0.872394735,2.14E-14,0.91398708,-0.034815672,0.065700595,0.008991067,-0.125078302,-0.004764493,-0.136849092,491.8101375,0.87149549,2.39E-14,0.931695257,0.000839265,0.062596636,0.008566293,-0.12750165,0.000114853,-0.136849092,491.8101375
USGS_02020500,365.61,-79.493653,37.987906,0.82197751,5.45E-11,0.998520527,0.162293487,-0.031918397,-0.085435269,-2.672717865,0.434407397,-2.676677937,425.7745751,0.82176974,5.54E-11,0.997733425,0.16086632,-0.030777379,-0.082381131,-2.670611045,0.43058733,-2.676677937,425.7745751,0.807507997,1.68E-10,0.911849408,0.021923214,-0.004732604,-0.012667657,-2.440727192,0.058681383,-2.676677937,425.7745751,0.809217193,1.48E-10,0.922357747,0.051572932,-0.009315475,-0.024934525,-2.468854633,0.13804413,-2.676677937,425.7745751
USGS_02021500,851.695,-79.421983,37.907353,0.868655097,3.39E-14,0.981666982,0.086388412,0.000268646,0.000621182,-2.269879697,0.199753386,-2.312270597,423.8069278,0.868796084,3.33E-14,0.982459602,0.087694657,0.00012338,0.000285288,-2.271712451,0.202773777,-2.312270597,423.8069278,0.866727196,4.28E-14,0.96412035,0.062181265,0.007994661,0.01848582,-2.229307136,0.143779911,-2.312270597,423.8069278,0.877606229,1.10E-14,0.98620731,0.133934069,-0.023681259,-0.054757478,-2.280378164,0.309691809,-2.312270597,423.8069278
USGS_02027000,240.767,-78.981691,37.715419,0.891909847,1.52E-15,0.861466849,-0.134792404,0.075264424,0.083513605,-0.955885907,-0.149566011,-1.10960266,594.5329531,0.891893131,1.52E-15,0.861694855,-0.134577609,0.074932203,0.083144971,-0.956138904,-0.149327672,-1.10960266,594.5329531,0.888672381,2.43E-15,0.870608583,-0.115876081,0.059123226,0.065603289,-0.9660296,-0.128576408,-1.10960266,594.5329531,0.879041867,9.13E-15,0.915476815,-0.029337474,0.050578407,0.056121935,-1.01581551,-0.03255294,-1.10960266,594.5329531
USGS_02027500,123.342,-79.027525,37.702363,0.865425653,4.99E-14,0.883679457,-0.093718018,0.001463388,0.002807931,-1.695593813,-0.179825037,-1.918788312,678.7265542,0.865458379,4.97E-14,0.883738322,-0.093843632,0.001319097,0.002531068,-1.695706763,-0.180066064,-1.918788312,678.7265542,0.86278334,6.81E-14,0.895492257,-0.070779761,-0.010373953,-0.01990542,-1.718260077,-0.135811379,-1.918788312,678.7265542,0.859234851,1.02E-13,0.939013172,0.015782762,-0.030575202,-0.058667339,-1.8017675,0.03028378,-1.918788312,678.7265542
USGS_02028500,245.453,-78.823354,37.869585,0.812331369,9.92E-12,0.836335101,-0.107671044,0.049372825,0.082259246,-1.393404062,-0.179388944,-1.66608344,518.5381898,0.812156897,1.01E-11,0.837037437,-0.106448206,0.048855815,0.081397865,-1.394574213,-0.177351594,-1.66608344,518.5381898,0.812088777,1.01E-11,0.840095319,-0.103387566,0.037097763,0.061807969,-1.399668898,-0.172252312,-1.66608344,518.5381898,0.804324414,1.93E-11,0.900662922,0.02000212,0.011442076,0.019063453,-1.500579579,0.033325201,-1.66608344,518.5381898
USGS_02038850,22.0036,-78.635839,37.415424,0.503539895,3.28E-05,0.672069964,-0.029701866,0.128488456,0.131979852,-0.690332011,-0.03050895,-1.027172836,298.9386605,0.503484134,3.28E-05,0.672791413,-0.0283403,0.128208515,0.131692304,-0.691073064,-0.029110386,-1.027172836,298.9386605,0.505964349,3.03E-05,0.723830167,0.066100156,0.116774218,0.119947305,-0.743498685,0.067896285,-1.027172836,298.9386605,0.534519045,1.16E-05,0.786610893,0.21056411,0.059931405,0.061559911,-0.807985342,0.216285734,-1.027172836,298.9386605
USGS_02041000,409.286,-77.869722,37.283206,0.70970963,1.00E-08,0.769609159,-0.099131674,0.073937388,0.159398381,1.659166731,-0.213713642,-2.155856271,293.2514028,0.709471405,1.01E-08,0.770891814,-0.097075372,0.073509667,0.158476276,1.661931952,-0.209280549,-2.155856271,293.2514028,0.705534271,1.25E-08,0.806764879,-0.047784773,0.061829852,0.133296274,1.739269124,-0.103017103,-2.155856271,293.2514028,0.709182943,1.03E-08,0.881865482,0.090499759,0.034299778,0.073945392,1.90117523,0.195104473,-2.155856271,293.2514028
USGS_02044500,819.796,-77.799719,36.983482,0.694714575,2.22E-08,0.788081531,-0.065531409,0.020711051,0.045696684,1.738816234,-0.14458793,-2.2063913,303.8348166,0.694613114,2.23E-08,0.788951024,-0.064166285,0.020361366,0.04492514,1.740734675,-0.141575932,-2.2063913,303.8348166,0.694417423,2.25E-08,0.798714258,-0.056285306,0.012589906,0.027778259,1.76227619,-0.12418741,-2.2063913,303.8348166,0.696285102,2.05E-08,0.873929104,0.079041139,-0.017317758,-0.03820975,1.928229572,0.174395682,-2.2063913,303.8348166
USGS_02045500,1498.07,-77.3997,36.90015,0.716874121,3.64E-09,0.800697894,-0.069852792,0.007167699,0.023694844,2.646932038,-0.230918045,-3.305781192,301.3104994,0.716777057,3.66E-09,0.801434717,-0.068669335,0.006875077,0.0227275,2.649367814,-0.227005797,-3.305781192,301.3104994,0.7151641,4.02E-09,0.822071721,-0.041248862,-0.000910475,-0.003009831,2.717589233,-0.136359711,-3.305781192,301.3104994,0.720251368,2.99E-09,0.894868858,0.095667887,-0.030850758,-0.101985854,2.95824064,0.3162571,-3.305781192,301.3104994
USGS_02051000,144.823,-78.349718,36.997374,0.726539549,3.89E-09,0.706785288,-0.233855803,0.110175567,0.109992763,0.705612589,-0.23346779,-0.9983408,278.8500969,0.726437018,3.92E-09,0.706945406,-0.233534169,0.109741618,0.109559535,0.705772442,-0.233146689,-0.9983408,278.8500969,0.734139971,2.49E-09,0.709821703,-0.247727575,0.095284164,0.095126069,0.708643967,-0.247316545,-0.9983408,278.8500969,0.690916457,2.70E-08,0.767042135,-0.101117754,0.109071319,0.108890347,0.765769459,-0.10094998,-0.9983408,278.8500969
USGS_02053500,165.883,-76.999444,36.280278,0.729586855,1.72E-09,0.909502566,0.172788944,0.033496147,0.010744943,0.291751567,0.055427491,0.320781467,319.2876723,0.729569279,1.72E-09,0.90953059,0.172751283,0.033863634,0.010862826,0.291760557,0.05541541,0.320781467,319.2876723,0.713900074,4.32E-09,0.868411329,0.095979927,0.048839367,0.015666764,0.27857026,0.030788582,0.320781467,319.2876723,0.722038211,2.70E-09,0.857168455,0.130327289,0.025851798,0.008292778,0.274963754,0.041806579,0.320781467,319.2876723
USGS_02069700,221.133,-80.129493,36.570971,0.631293226,2.68E-07,0.791730419,-0.008100855,-0.020064883,-0.054534516,2.151850765,-0.022017382,-2.717908412,487.8417374,0.631291049,2.68E-07,0.791833138,-0.007908658,-0.020110264,-0.054657857,2.152129947,-0.021495007,-2.717908412,487.8417374,0.633568524,2.42E-07,0.774186844,-0.053235538,-0.0130156,-0.03537521,2.104168936,-0.144689317,-2.717908412,487.8417374,0.635632769,2.21E-07,0.831462105,0.077078704,-0.041145927,-0.111830861,2.25983785,0.209492858,-2.717908412,487.8417374
USGS_02077670,137.336,-78.871944,36.540833,0.449569829,0.000171137,0.577374328,-0.122546242,0.076639106,0.07813356,0.588633066,-0.124935881,1.019499894,219.9011044,0.449186073,0.000173051,0.579037641,-0.119926566,0.076010184,0.077492375,0.590328813,-0.122265122,1.019499894,219.9011044,0.441223778,0.000217565,0.634738426,-0.036004572,0.061833901,0.063039656,0.647115758,-0.036706657,1.019499894,219.9011044,0.452107616,0.000158968,0.716456934,0.128095523,0.023867922,0.024333344,0.730427768,0.130593372,1.019499894,219.9011044
USGS_02079640,138.755,-78.326664,36.679586,0.70080683,1.69E-07,0.75890316,-0.126253871,0.113559616,0.336559171,2.249178255,-0.374181418,-2.963722347,272.4420671,0.700493737,1.72E-07,0.759945537,-0.12435898,0.113071861,0.335113601,2.252267569,-0.368565489,-2.963722347,272.4420671,0.695593681,2.15E-07,0.791312036,-0.083144415,0.123831784,0.367003026,2.345229163,-0.246416961,-2.963722347,272.4420671,0.690814047,2.67E-07,0.832121525,-0.007978337,0.11875321,0.351951543,2.466177159,-0.023645574,-2.963722347,272.4420671
USGS_02081500,428.366,-78.583056,36.194167,0.701381033,1.57E-08,0.744077969,-0.118845641,0.056718508,0.188331195,-2.470676642,-0.394621478,-3.320453964,305.9282105,0.70113092,1.59E-08,0.745566258,-0.116761942,0.056127741,0.186369579,-2.475618437,-0.387702653,-3.320453964,305.9282105,0.695486388,2.13E-08,0.798355442,-0.048644204,0.042970378,0.142681161,-2.650902493,-0.161520838,-3.320453964,305.9282105,0.696994096,1.97E-08,0.861927408,0.067163582,0.016279612,0.054055701,-2.861990278,0.223013583,-3.320453964,305.9282105
USGS_02081747,1127.12,-78.296111,36.093056,0.717351519,3.54E-09,0.819212098,-0.030258168,0.044950138,0.182518773,3.326387739,-0.122862443,-4.060471942,315.996558,0.717279268,3.56E-09,0.820690728,-0.028034777,0.044529889,0.180812366,3.332391675,-0.113834426,-4.060471942,315.996558,0.720668946,2.92E-09,0.88352255,0.075641224,0.029563625,0.120042268,3.587518524,0.307139068,-4.060471942,315.996558,0.727783049,1.92E-09,0.911963357,0.129381247,0.002493445,0.010124563,3.703001623,0.525348924,-4.060471942,315.996558
USGS_02082770,447.071,-77.92,36.112222,0.769325053,2.26E-09,0.839547757,-0.021601132,0.116188245,0.420164142,3.036003022,-0.078114797,-3.616236237,328.4989319,0.76932413,2.26E-09,0.839514746,-0.021595523,0.11612773,0.419945305,3.035883644,-0.078094512,-3.616236237,328.4989319,0.772190675,1.89E-09,0.817982576,-0.066213607,0.127504391,0.461085999,2.958018234,-0.239444045,-3.616236237,328.4989319,0.774006571,1.69E-09,0.887389318,0.07890692,0.109325474,0.39534674,3.209009407,0.285346065,-3.616236237,328.4989319
USGS_02092500,447.575,-77.461389,35.064167,0.851030147,9.87E-14,0.999874406,0.213891516,0.029491631,0.047643454,1.615287764,0.345539746,1.61549066,366.2904534,0.850783726,1.01E-13,0.998978941,0.212884553,0.030250484,0.048869374,1.613841148,0.343913006,1.61549066,366.2904534,0.821549241,1.91E-12,0.914439491,0.07397092,0.049667504,0.080237388,1.477268457,0.11949933,1.61549066,366.2904534,0.818259309,2.58E-12,0.905159122,0.043597406,0.041047495,0.066311845,1.462276106,0.070431203,1.61549066,366.2904534
USGS_02111000,74.0736,-81.558333,35.990833,0.71965211,5.77E-09,0.775458935,-0.103671864,0.110612181,0.152628032,-1.070015703,-0.143051447,-1.379848312,589.1900761,0.719465137,5.83E-09,0.776481424,-0.10200663,0.110054926,0.151859105,-1.071426582,-0.140753676,-1.379848312,589.1900761,0.713960047,7.93E-09,0.827352859,-0.023745718,0.09563822,0.131966237,-1.141621446,-0.032765489,-1.379848312,589.1900761,0.714473122,7.71E-09,0.824334061,-0.035652271,0.102262865,0.141107241,-1.137455963,-0.049194727,-1.379848312,589.1900761
USGS_02111180,131.467,-81.403056,36.071389,0.728669375,1.82E-09,0.839561335,-0.013845553,0.071278905,0.036790867,-0.433342644,-0.007146433,-0.516153646,619.4111984,0.72865257,1.82E-09,0.840285079,-0.012723778,0.0710684,0.036682214,-0.433716207,-0.006567424,-0.516153646,619.4111984,0.728898815,1.79E-09,0.861562768,0.022855683,0.065177982,0.033641853,-0.444698764,0.011797044,-0.516153646,619.4111984,0.728683752,1.82E-09,0.854678113,0.01321105,0.065343506,0.033727289,-0.441145224,0.006818932,-0.516153646,619.4111984
USGS_02140991,521.986,-81.711944,35.833611,0.757262747,9.40E-09,0.799960106,-0.091092262,0.096338862,0.059323302,-0.49259742,-0.056092564,0.615777482,621.687315,0.757241575,9.41E-09,0.800260318,-0.090736115,0.096110445,0.059182648,-0.492782284,-0.055873256,0.615777482,621.687315,0.753817287,1.14E-08,0.841258044,-0.03486987,0.088120769,0.054262785,-0.51802776,-0.021472081,0.615777482,621.687315,0.753149412,1.19E-08,0.866482199,0.008301116,0.079775563,0.049123995,-0.533560227,0.00511164,0.615777482,621.687315
USGS_02143040,66.4841,-81.567037,35.590686,0.614681081,5.48E-07,0.798027906,0.028388822,0.109920916,0.729478167,-5.296025133,0.188399322,-6.636390895,591.3224366,0.614747817,5.47E-07,0.799271274,0.030336703,0.109824451,0.728837984,-5.304276608,0.201326217,-6.636390895,591.3224366,0.627584274,3.15E-07,0.868895343,0.14734877,0.095131021,0.631326638,-5.766329145,0.977864038,-6.636390895,591.3224366,0.634073459,2.37E-07,0.907393812,0.194251135,0.076756706,0.509387506,-6.021820032,1.289126464,-6.636390895,591.3224366
USGS_02201000,285.849,-82.609854,32.975709,0.444944078,0.000195582,0.511151677,-0.164921433,0.190981304,0.470619746,1.259589641,-0.406402519,-2.464218935,290.8655264,0.444449451,0.00019838,0.514041643,-0.161103534,0.190449739,0.469309854,1.26671115,-0.396994379,-2.464218935,290.8655264,0.491049466,4.89E-05,0.896617632,0.35368379,0.136271595,0.335803045,2.209462147,0.871554294,-2.464218935,290.8655264,0.538690145,1.01E-05,0.388415947,-0.411897373,0.22204842,0.547175922,0.957141931,-1.015005307,-2.464218935,290.8655264
USGS_02228500,496.949,-82.230395,30.517731,0.656510913,1.14E-06,0.870762929,0.166065392,-0.088452564,-0.176321697,-1.73578233,0.331035421,-1.993404027,218.2844399,0.656989803,1.12E-06,0.871577328,0.167899043,-0.088537242,-0.176490494,-1.737405756,0.334690628,-1.993404027,218.2844399,0.664270866,8.30E-07,0.844116384,0.170808568,-0.06387928,-0.127337215,-1.682665,0.340490487,-1.993404027,218.2844399,0.652402799,1.34E-06,0.827740898,0.12905322,-0.069949255,-0.139437126,-1.65002204,0.257255209,-1.993404027,218.2844399
USGS_02231000,1748.37,-82.081501,30.358847,0.629386449,2.92E-07,0.811778828,0.041804614,0.067672263,0.107896212,-1.294294833,0.066653002,-1.594393434,281.7480112,0.62943791,2.91E-07,0.812340932,0.042736426,0.067585472,0.107757833,-1.295191048,0.068138677,-1.594393434,281.7480112,0.635191518,2.26E-07,0.836933936,0.096643515,0.068088069,0.108559171,-1.334401972,0.154087786,-1.594393434,281.7480112,0.634250162,2.35E-07,0.835480725,0.09264801,0.054929071,0.08757855,-1.332084982,0.14771738,-1.594393434,281.7480112
USGS_02234324,85.1463,-81.264511,28.647776,0.342518737,0.003473194,0.409193332,-0.190958513,0.279740278,0.279668156,-0.409087835,-0.190909281,0.999742184,298.2349293,0.343408675,0.003402491,0.406139246,-0.195351144,0.27934458,0.279272561,-0.406034537,-0.19530078,0.999742184,298.2349293,0.355444259,0.002568197,0.428929217,-0.210056683,0.26998308,0.269913474,-0.428818632,-0.210002527,0.999742184,298.2349293,0.332392889,0.004379193,0.503254783,-0.099795577,0.279419202,0.279347163,-0.503125036,-0.099769848,0.999742184,298.2349293
USGS_02234990,110.311,-81.397014,28.687219,0.465461366,0.000194958,0.293575054,-0.404022636,0.287350923,0.487311341,-0.497866691,-0.685172021,-1.695875328,281.5075446,0.465717817,0.00019356,0.293137566,-0.404563033,0.28617606,0.48531892,-0.497124765,-0.686088466,-1.695875328,281.5075446,0.409629027,0.000859865,0.48287993,-0.179646079,0.284698504,0.482813168,-0.818904159,-0.304657353,-1.695875328,281.5075446,0.394860603,0.001241214,0.623798172,0.090484713,0.288722135,0.489636745,-1.05788393,0.153450793,-1.695875328,281.5075446
USGS_02247510,144.976,-81.108669,29.217481,0.428741844,0.000403688,0.575655767,-0.113978854,0.086048054,0.166209975,-1.111933703,-0.220160964,-1.931594828,284.0272225,0.428896776,0.000402004,0.574651033,-0.115335606,0.085969882,0.16605898,-1.109992962,-0.22278166,-1.931594828,284.0272225,0.42989891,0.000391264,0.593244804,-0.106777194,0.079167933,0.152920369,-1.145908594,-0.206250276,-1.931594828,284.0272225,0.427078759,0.000422189,0.638807,-0.070507569,0.068061161,0.131466587,-1.233916297,-0.136192056,-1.931594828,284.0272225
USGS_02306500,13.5585,-82.511762,28.043073,0.221436975,0.038758991,0.490093291,0.05186046,0.191541794,0.20424963,-0.522608521,0.055301141,1.066344979,424.1817487,0.221448591,0.038750261,0.490172606,0.052017774,0.191719579,0.20443921,-0.522693097,0.055468892,1.066344979,424.1817487,0.234225381,0.030161746,0.522584426,0.13604322,0.19088229,0.203546371,-0.557255278,0.145069004,1.066344979,424.1817487,0.223899765,0.036947478,0.45862631,0.065080884,0.191297331,0.203988948,-0.489053863,0.069398674,1.066344979,424.1817487
USGS_02306647,41.8347,-82.545096,28.013908,0.417972212,0.001933209,0.598030214,-0.145507737,0.094840245,0.493554421,-3.112185731,-0.757231145,5.204061032,469.9844759,0.417820259,0.001939733,0.59868615,-0.144802318,0.094471741,0.491636707,-3.115599263,-0.753560102,5.204061032,469.9844759,0.404865797,0.002575982,0.634600538,-0.078233808,0.107972448,0.561895208,-3.302499931,-0.40713351,5.204061032,469.9844759,0.400098789,0.002854516,0.652236411,-0.036638869,0.107743199,0.560702183,-3.394278092,-0.190670912,5.204061032,469.9844759
USGS_02314500,3322.15,-82.560556,30.680556,0.396012304,0.000749102,0.713709366,0.15344365,0.069335664,0.144094744,-1.48324488,0.318889619,-2.078219722,207.0177641,0.396399309,0.000741537,0.71509928,0.155542665,0.069414676,0.144258949,-1.486133427,0.323251834,-2.078219722,207.0177641,0.4012003,0.000653413,0.712628291,0.168432456,0.074987978,0.155841495,-1.480998169,0.350039651,-2.078219722,207.0177641,0.401619954,0.000646193,0.717681404,0.173371045,0.065726772,0.136594674,-1.491499647,0.360303125,-2.078219722,207.0177641
USGS_02321500,1474.26,-82.426225,29.921907,0.513946686,2.33E-05,0.589818322,-0.15542273,0.267757504,0.597189036,-1.315492675,-0.346644814,-2.230335387,208.3291509,0.513938405,2.33E-05,0.589688524,-0.155440845,0.267481116,0.596572599,-1.315203183,-0.346685217,-2.230335387,208.3291509,0.522683986,1.74E-05,0.58965173,-0.180422468,0.258546507,0.576645425,-1.31512112,-0.402402616,-2.230335387,208.3291509,0.507871187,2.85E-05,0.65022256,-0.094665213,0.270681872,0.603711358,-1.450214384,-0.211135174,-2.230335387,208.3291509
USGS_02324000,791.024,-83.321526,29.786613,0.619197886,4.53E-07,0.71095545,-0.114720267,0.098642254,0.268624022,-1.936084226,-0.312407899,-2.72321455,312.3540138,0.619064581,4.55E-07,0.711124982,-0.114025497,0.098403389,0.267973541,-1.936545897,-0.310515892,-2.72321455,312.3540138,0.616776821,5.02E-07,0.728485426,-0.094065389,0.092325987,0.251423472,-1.98382211,-0.256160235,-2.72321455,312.3540138,0.61251963,6.00E-07,0.74992079,-0.056904398,0.091759192,0.249879966,-2.042195206,-0.154962886,-2.72321455,312.3540138
USGS_02324400,176.265,-83.471811,30.098271,0.485445796,8.01E-05,0.562393438,-0.187837712,0.130394225,0.278854853,1.202707705,-0.401700747,-2.138552169,199.3916426,0.484736461,8.18E-05,0.563567013,-0.185251259,0.129707702,0.277386687,1.205217458,-0.396169482,-2.138552169,199.3916426,0.48567956,7.95E-05,0.589070274,-0.174744653,0.114916263,0.245754424,1.259757513,-0.373700556,-2.138552169,199.3916426,0.466728739,0.000139358,0.623532208,-0.088788544,0.113727081,0.243211295,1.333456155,-0.189878934,-2.138552169,199.3916426
USGS_02325000,419.589,-83.662373,30.071324,0.533599877,3.61E-05,0.590560167,-0.230942498,0.080133999,0.212054616,1.562769994,-0.611131644,-2.646250258,364.7959784,0.532776539,3.70E-05,0.591414848,-0.228590105,0.079498022,0.210371661,1.565031693,-0.604906625,-2.646250258,364.7959784,0.537126882,3.23E-05,0.613904556,-0.224855883,0.059640145,0.15782275,1.624545091,-0.595024938,-2.646250258,364.7959784,0.520739289,5.37E-05,0.645719833,-0.178789431,0.096287536,0.254800916,1.708736273,-0.473121578,-2.646250258,364.7959784
USGS_02326000,556.412,-83.823768,30.170764,0.571468299,3.06E-06,0.640757471,-0.167709127,0.025963166,0.067602433,1.668393009,-0.436678069,-2.603782375,216.5306433,0.571108823,3.10E-06,0.641567781,-0.166105802,0.025524261,0.066459621,1.67050288,-0.432503359,-2.603782375,216.5306433,0.569524029,3.30E-06,0.662826463,-0.148167197,0.014600796,0.038017296,1.725855862,-0.385795136,-2.603782375,216.5306433,0.554194335,5.80E-06,0.743941087,-0.001226632,-9.80E-05,-0.000255057,1.93706069,-0.003193882,-2.603782375,216.5306433
USGS_02326900,1383.53,-84.149893,30.26687,0.557145478,5.47E-05,0.908851658,0.258459903,-0.209401313,-0.783769235,-3.401745481,0.967390881,-3.742905072,444.5809693,0.557703564,5.38E-05,0.911544556,0.261502922,-0.209158447,-0.782860213,-3.411824742,0.978780614,-3.742905072,444.5809693,0.543519074,8.15E-05,0.837762797,0.172699778,-0.193263588,-0.723367265,-3.135666624,0.646398877,-3.742905072,444.5809693,0.537271656,9.74E-05,0.785082795,0.11511223,-0.18760767,-0.7021977,-2.938490376,0.430854148,-3.742905072,444.5809693
USGS_02330450,116.611,-83.728889,34.700833,0.730074959,6.01E-09,0.832718479,-0.016589174,0.125158722,0.518805761,-3.451770174,-0.068765154,-4.145182631,991.8647602,0.730053655,6.01E-09,0.833579229,-0.01530319,0.124904003,0.517749905,-3.455338139,-0.063434515,-4.145182631,991.8647602,0.731689278,5.48E-09,0.810230446,-0.054182811,0.129578967,0.537128484,-3.358553172,-0.224597645,-4.145182631,991.8647602,0.730497668,5.86E-09,0.856071212,0.027233179,0.116977157,0.484891681,-3.54857152,0.1128865,-4.145182631,991.8647602
USGS_02333500,390.317,-83.939722,34.528056,0.601633204,9.40E-07,0.99209929,0.309160506,0.100065337,0.230949421,-2.289751521,0.713538197,-2.307986252,755.0024104,0.601745698,9.36E-07,0.992092067,0.309271422,0.100542555,0.232050835,-2.289734852,0.713794189,-2.307986252,755.0024104,0.590677706,1.46E-06,0.918514224,0.229885246,0.114715341,0.26476143,-2.119918201,0.530571987,-2.307986252,755.0024104,0.586612996,1.71E-06,0.827819441,0.161600544,0.108026896,0.249324592,-1.910595889,0.372971833,-2.307986252,755.0024104
USGS_02362240,55.2006,-85.958274,31.272393,0.456218678,0.000801872,0.738096872,0.183872525,0.141552411,0.062764272,0.327271802,0.08152899,-0.443399524,553.387393,0.456408007,0.000798254,0.738527006,0.184628345,0.14167336,0.0628179,0.327462523,0.08186412,-0.443399524,553.387393,0.504230654,0.000240464,0.780061025,0.305901143,0.121047049,0.053672204,0.345878687,0.135636421,-0.443399524,553.387393,0.469988446,0.00057454,0.751247168,0.225402725,0.135327411,0.06000411,0.333102636,0.099943461,-0.443399524,553.387393
USGS_02369000,1219.1,-86.570786,30.697413,0.632888058,2.50E-07,0.773578403,0.019852988,0.194504139,0.03546485,0.14105017,0.003619888,-0.182334679,792.6934685,0.632902348,2.50E-07,0.774108453,0.020586659,0.194458233,0.03545648,0.141146816,0.003753662,-0.182334679,792.6934685,0.644885587,1.46E-07,0.866336221,0.153820906,0.182421474,0.033261761,0.157963137,0.028046886,-0.182334679,792.6934685,0.643603662,1.54E-07,0.846884313,0.137738153,0.1706759,0.031120135,0.154416379,0.025114442,-0.182334679,792.6934685
USGS_02371500,1292.78,-86.251623,31.573495,0.565401845,8.59E-06,0.79058199,0.080101125,0.150717373,0.277813126,1.457257717,0.147648169,-1.843272089,396.6998528,0.565465335,8.58E-06,0.791150071,0.08092539,0.150686515,0.277756248,1.458304844,0.149167512,-1.843272089,396.6998528,0.589054443,3.68E-06,0.86897714,0.214413333,0.136444608,0.251504537,1.601761308,0.395222112,-1.843272089,396.6998528,0.598975183,2.54E-06,0.95701072,0.297504118,0.124935725,0.230290535,1.764031148,0.548381038,-1.843272089,396.6998528
USGS_02372250,1145.22,-86.405518,31.596272,0.350552734,0.002353196,0.642447872,0.087208017,0.157007958,0.052205091,0.213613693,0.028996635,-0.332499651,417.7427193,0.350604994,0.002350223,0.642820801,0.087781916,0.157050283,0.052219164,0.213737692,0.029187456,-0.332499651,417.7427193,0.386234377,0.000965821,0.739836114,0.257022632,0.145359913,0.048332121,0.24599525,0.085459936,-0.332499651,417.7427193,0.362232924,0.001768996,0.707268077,0.180650513,0.142148866,0.047264448,0.235166389,0.060066233,-0.332499651,417.7427193
USGS_02373000,1213.6,-86.786914,31.453776,0.665620391,1.59E-07,0.860468763,0.102329862,0.077234346,0.093473856,1.041393341,0.123846027,1.210262809,448.6301806,0.665615376,1.59E-07,0.860388191,0.102259734,0.077286159,0.093536563,1.041295828,0.123761153,1.210262809,448.6301806,0.672990596,1.13E-07,0.874522509,0.140358751,0.069792005,0.084466668,1.058402067,0.169870976,1.210262809,448.6301806,0.681046587,7.73E-08,0.885477718,0.171101929,0.07201718,0.087159714,1.07166075,0.207078301,1.210262809,448.6301806
